id,hs_code,issuing_country,country,tariff_type,tariff_rate,effective_date_from,effective_date_to,investigation_period_from,investigation_period_to,company,case_number,product_description,note
1630,7210.49.1800,Malaysia,Vietnam,Antidumping,42.58,2025-11-01,2030-10-31,,,TVP Steel Joint Stock Company,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1631,7210.49.1800,Malaysia,Vietnam,Antidumping,57.9,2025-11-01,2030-10-31,,,Others,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",Excluding: Hoa Phat Steel Sheet Limited Liability Company; Hoa Sen Group; Nam Kim Steel Joint Stock Company; Ton Dong A Corporation
1632,7210.49.1900,Malaysia,China,Antidumping,7.72,2025-11-01,2030-10-31,,,"Shougang Jingtang United Iron & Steel Co., Ltd.",P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1634,7210.49.1900,Malaysia,Korea,Antidumping,5.61,2025-11-01,2030-10-31,,,Hyundai Steel Company,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1635,7210.49.1900,Malaysia,Korea,Antidumping,13.82,2025-11-01,2030-10-31,,,"KG Dongbu Steel Co., Ltd.",P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1636,7210.49.1900,Malaysia,Korea,Antidumping,2.21,2025-11-01,2030-10-31,,,POSCO,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1638,7210.49.1900,Malaysia,Vietnam,Antidumping,4.76,2025-11-01,2030-10-31,,,China Steel and Nippon Steel Vietnam Joint Stock Company,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1639,7210.49.1900,Malaysia,Vietnam,Antidumping,9.91,2025-11-01,2030-10-31,,,"Southern Steel Sheet Co., Ltd.",P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1640,7210.49.1900,Malaysia,Vietnam,Antidumping,48.05,2025-11-01,2030-10-31,,,Tan Phuoc Khanh Trading and Manufacturing Coil Steel Joint Stock Company,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1641,7210.49.1900,Malaysia,Vietnam,Antidumping,42.58,2025-11-01,2030-10-31,,,"Tay Nam Steel Manufacturing & Trading Co., Ltd.",P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1642,7210.49.1900,Malaysia,Vietnam,Antidumping,42.58,2025-11-01,2030-10-31,,,TVP Steel Joint Stock Company,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1643,7210.49.1900,Malaysia,Vietnam,Antidumping,57.9,2025-11-01,2030-10-31,,,Others,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",Excluding: Hoa Phat Steel Sheet Limited Liability Company; Hoa Sen Group; Nam Kim Steel Joint Stock Company; Ton Dong A Corporation
1644,7210.49.9100,Malaysia,China,Antidumping,7.72,2025-11-01,2030-10-31,,,"Shougang Jingtang United Iron & Steel Co., Ltd.",P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1646,7210.49.9100,Malaysia,Korea,Antidumping,5.61,2025-11-01,2030-10-31,,,Hyundai Steel Company,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1647,7210.49.9100,Malaysia,Korea,Antidumping,13.82,2025-11-01,2030-10-31,,,"KG Dongbu Steel Co., Ltd.",P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1648,7210.49.9100,Malaysia,Korea,Antidumping,2.21,2025-11-01,2030-10-31,,,POSCO,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1650,7210.49.9100,Malaysia,Vietnam,Antidumping,4.76,2025-11-01,2030-10-31,,,China Steel and Nippon Steel Vietnam Joint Stock Company,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1651,7210.49.9100,Malaysia,Vietnam,Antidumping,9.91,2025-11-01,2030-10-31,,,"Southern Steel Sheet Co., Ltd.",P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1652,7210.49.9100,Malaysia,Vietnam,Antidumping,48.05,2025-11-01,2030-10-31,,,Tan Phuoc Khanh Trading and Manufacturing Coil Steel Joint Stock Company,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1653,7210.49.9100,Malaysia,Vietnam,Antidumping,42.58,2025-11-01,2030-10-31,,,"Tay Nam Steel Manufacturing & Trading Co., Ltd.",P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1654,7210.49.9100,Malaysia,Vietnam,Antidumping,42.58,2025-11-01,2030-10-31,,,TVP Steel Joint Stock Company,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1655,7210.49.9100,Malaysia,Vietnam,Antidumping,57.9,2025-11-01,2030-10-31,,,Others,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",Excluding: Hoa Phat Steel Sheet Limited Liability Company; Hoa Sen Group; Nam Kim Steel Joint Stock Company; Ton Dong A Corporation
1656,7210.49.9900,Malaysia,China,Antidumping,7.72,2025-11-01,2030-10-31,,,"Shougang Jingtang United Iron & Steel Co., Ltd.",P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1658,7210.49.9900,Malaysia,Korea,Antidumping,5.61,2025-11-01,2030-10-31,,,Hyundai Steel Company,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1659,7210.49.9900,Malaysia,Korea,Antidumping,13.82,2025-11-01,2030-10-31,,,"KG Dongbu Steel Co., Ltd.",P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1660,7210.49.9900,Malaysia,Korea,Antidumping,2.21,2025-11-01,2030-10-31,,,POSCO,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1662,7210.49.9900,Malaysia,Vietnam,Antidumping,4.76,2025-11-01,2030-10-31,,,China Steel and Nippon Steel Vietnam Joint Stock Company,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1663,7210.49.9900,Malaysia,Vietnam,Antidumping,9.91,2025-11-01,2030-10-31,,,"Southern Steel Sheet Co., Ltd.",P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1664,7210.49.9900,Malaysia,Vietnam,Antidumping,48.05,2025-11-01,2030-10-31,,,Tan Phuoc Khanh Trading and Manufacturing Coil Steel Joint Stock Company,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1665,7210.49.9900,Malaysia,Vietnam,Antidumping,42.58,2025-11-01,2030-10-31,,,"Tay Nam Steel Manufacturing & Trading Co., Ltd.",P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1666,7210.49.9900,Malaysia,Vietnam,Antidumping,42.58,2025-11-01,2030-10-31,,,TVP Steel Joint Stock Company,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1667,7210.49.9900,Malaysia,Vietnam,Antidumping,57.9,2025-11-01,2030-10-31,,,Others,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",Excluding: Hoa Phat Steel Sheet Limited Liability Company; Hoa Sen Group; Nam Kim Steel Joint Stock Company; Ton Dong A Corporation
1668,7212.30.1100,Malaysia,China,Antidumping,7.72,2025-11-01,2030-10-31,,,"Shougang Jingtang United Iron & Steel Co., Ltd.",P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1670,7212.30.1100,Malaysia,Korea,Antidumping,5.61,2025-11-01,2030-10-31,,,Hyundai Steel Company,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1671,7212.30.1100,Malaysia,Korea,Antidumping,13.82,2025-11-01,2030-10-31,,,"KG Dongbu Steel Co., Ltd.",P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1672,7212.30.1100,Malaysia,Korea,Antidumping,2.21,2025-11-01,2030-10-31,,,POSCO,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1674,7212.30.1100,Malaysia,Vietnam,Antidumping,4.76,2025-11-01,2030-10-31,,,China Steel and Nippon Steel Vietnam Joint Stock Company,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1675,7212.30.1100,Malaysia,Vietnam,Antidumping,9.91,2025-11-01,2030-10-31,,,"Southern Steel Sheet Co., Ltd.",P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1676,7212.30.1100,Malaysia,Vietnam,Antidumping,48.05,2025-11-01,2030-10-31,,,Tan Phuoc Khanh Trading and Manufacturing Coil Steel Joint Stock Company,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1677,7212.30.1100,Malaysia,Vietnam,Antidumping,42.58,2025-11-01,2030-10-31,,,"Tay Nam Steel Manufacturing & Trading Co., Ltd.",P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1678,7212.30.1100,Malaysia,Vietnam,Antidumping,42.58,2025-11-01,2030-10-31,,,TVP Steel Joint Stock Company,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1679,7212.30.1100,Malaysia,Vietnam,Antidumping,57.9,2025-11-01,2030-10-31,,,Others,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",Excluding: Hoa Phat Steel Sheet Limited Liability Company; Hoa Sen Group; Nam Kim Steel Joint Stock Company; Ton Dong A Corporation
1680,7212.30.1200,Malaysia,China,Antidumping,7.72,2025-11-01,2030-10-31,,,"Shougang Jingtang United Iron & Steel Co., Ltd.",P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1682,7212.30.1200,Malaysia,Korea,Antidumping,5.61,2025-11-01,2030-10-31,,,Hyundai Steel Company,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1683,7212.30.1200,Malaysia,Korea,Antidumping,13.82,2025-11-01,2030-10-31,,,"KG Dongbu Steel Co., Ltd.",P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1684,7212.30.1200,Malaysia,Korea,Antidumping,2.21,2025-11-01,2030-10-31,,,POSCO,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1686,7212.30.1200,Malaysia,Vietnam,Antidumping,4.76,2025-11-01,2030-10-31,,,China Steel and Nippon Steel Vietnam Joint Stock Company,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1687,7212.30.1200,Malaysia,Vietnam,Antidumping,9.91,2025-11-01,2030-10-31,,,"Southern Steel Sheet Co., Ltd.",P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1688,7212.30.1200,Malaysia,Vietnam,Antidumping,48.05,2025-11-01,2030-10-31,,,Tan Phuoc Khanh Trading and Manufacturing Coil Steel Joint Stock Company,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1689,7212.30.1200,Malaysia,Vietnam,Antidumping,42.58,2025-11-01,2030-10-31,,,"Tay Nam Steel Manufacturing & Trading Co., Ltd.",P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1690,7212.30.1200,Malaysia,Vietnam,Antidumping,42.58,2025-11-01,2030-10-31,,,TVP Steel Joint Stock Company,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1691,7212.30.1200,Malaysia,Vietnam,Antidumping,57.9,2025-11-01,2030-10-31,,,Others,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",Excluding: Hoa Phat Steel Sheet Limited Liability Company; Hoa Sen Group; Nam Kim Steel Joint Stock Company; Ton Dong A Corporation
1692,7212.30.1300,Malaysia,China,Antidumping,7.72,2025-11-01,2030-10-31,,,"Shougang Jingtang United Iron & Steel Co., Ltd.",P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1694,7212.30.1300,Malaysia,Korea,Antidumping,5.61,2025-11-01,2030-10-31,,,Hyundai Steel Company,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1695,7212.30.1300,Malaysia,Korea,Antidumping,13.82,2025-11-01,2030-10-31,,,"KG Dongbu Steel Co., Ltd.",P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1696,7212.30.1300,Malaysia,Korea,Antidumping,2.21,2025-11-01,2030-10-31,,,POSCO,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1698,7212.30.1300,Malaysia,Vietnam,Antidumping,4.76,2025-11-01,2030-10-31,,,China Steel and Nippon Steel Vietnam Joint Stock Company,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1699,7212.30.1300,Malaysia,Vietnam,Antidumping,9.91,2025-11-01,2030-10-31,,,"Southern Steel Sheet Co., Ltd.",P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1700,7212.30.1300,Malaysia,Vietnam,Antidumping,48.05,2025-11-01,2030-10-31,,,Tan Phuoc Khanh Trading and Manufacturing Coil Steel Joint Stock Company,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
